_id,class,description
o-dang_davidson_11769,offensive,davidson_category_desc_9801
o-dang_davidson_11770,offensive,davidson_category_desc_9802
o-dang_davidson_11771,offensive,davidson_category_desc_9803
o-dang_davidson_11772,offensive,davidson_category_desc_9804
o-dang_davidson_11773,offensive,davidson_category_desc_9805
o-dang_davidson_11774,offensive,davidson_category_desc_9806
o-dang_davidson_11775,offensive,davidson_category_desc_9807
o-dang_davidson_11776,offensive,davidson_category_desc_9808
o-dang_davidson_11777,offensive,davidson_category_desc_9809
o-dang_davidson_11778,offensive,davidson_category_desc_9810
o-dang_davidson_11779,offensive,davidson_category_desc_9811
o-dang_davidson_11780,offensive,davidson_category_desc_9812
o-dang_davidson_11781,offensive,davidson_category_desc_9813
o-dang_davidson_11782,offensive,davidson_category_desc_9814
o-dang_davidson_11783,offensive,davidson_category_desc_9815
o-dang_davidson_11784,offensive,davidson_category_desc_9816
o-dang_davidson_11785,offensive,davidson_category_desc_9817
o-dang_davidson_11787,offensive,davidson_category_desc_9818
o-dang_davidson_11788,offensive,davidson_category_desc_9819
o-dang_davidson_11789,offensive,davidson_category_desc_9820
o-dang_davidson_11790,offensive,davidson_category_desc_9821
o-dang_davidson_11791,offensive,davidson_category_desc_9822
o-dang_davidson_11792,offensive,davidson_category_desc_9823
o-dang_davidson_11793,offensive,davidson_category_desc_9824
o-dang_davidson_11794,offensive,davidson_category_desc_9825
o-dang_davidson_11795,offensive,davidson_category_desc_9826
o-dang_davidson_11796,offensive,davidson_category_desc_9827
o-dang_davidson_11797,offensive,davidson_category_desc_9828
o-dang_davidson_11798,offensive,davidson_category_desc_9829
o-dang_davidson_11799,offensive,davidson_category_desc_9830
o-dang_davidson_11800,offensive,davidson_category_desc_9831
o-dang_davidson_11801,offensive,davidson_category_desc_9832
o-dang_davidson_11802,offensive,davidson_category_desc_9833
o-dang_davidson_11803,offensive,davidson_category_desc_9834
o-dang_davidson_11804,offensive,davidson_category_desc_9835
o-dang_davidson_11805,offensive,davidson_category_desc_9836
o-dang_davidson_11806,offensive,davidson_category_desc_9837
o-dang_davidson_11807,offensive,davidson_category_desc_9838
o-dang_davidson_11808,offensive,davidson_category_desc_9839
o-dang_davidson_11809,offensive,davidson_category_desc_9840
o-dang_davidson_11810,offensive,davidson_category_desc_9841
o-dang_davidson_11811,offensive,davidson_category_desc_9842
o-dang_davidson_11812,offensive,davidson_category_desc_9843
o-dang_davidson_11815,offensive,davidson_category_desc_9844
o-dang_davidson_11816,offensive,davidson_category_desc_9845
o-dang_davidson_11817,offensive,davidson_category_desc_9846
o-dang_davidson_11819,offensive,davidson_category_desc_9847
o-dang_davidson_11820,offensive,davidson_category_desc_9848
o-dang_davidson_11822,offensive,davidson_category_desc_9849
o-dang_davidson_11823,offensive,davidson_category_desc_9850
o-dang_davidson_11824,offensive,davidson_category_desc_9851
o-dang_davidson_11830,hate speech,davidson_category_desc_9852
o-dang_davidson_11831,offensive,davidson_category_desc_9853
o-dang_davidson_11832,offensive,davidson_category_desc_9854
o-dang_davidson_11833,offensive,davidson_category_desc_9855
o-dang_davidson_11834,offensive,davidson_category_desc_9856
o-dang_davidson_11836,offensive,davidson_category_desc_9857
o-dang_davidson_11837,offensive,davidson_category_desc_9858
o-dang_davidson_11838,offensive,davidson_category_desc_9859
o-dang_davidson_11839,offensive,davidson_category_desc_9860
o-dang_davidson_11840,offensive,davidson_category_desc_9861
o-dang_davidson_11841,offensive,davidson_category_desc_9862
o-dang_davidson_11842,offensive,davidson_category_desc_9863
o-dang_davidson_11843,offensive,davidson_category_desc_9864
o-dang_davidson_11844,offensive,davidson_category_desc_9865
o-dang_davidson_11845,offensive,davidson_category_desc_9866
o-dang_davidson_11846,hate speech,davidson_category_desc_9867
o-dang_davidson_11847,offensive,davidson_category_desc_9868
o-dang_davidson_11848,offensive,davidson_category_desc_9869
o-dang_davidson_11851,offensive,davidson_category_desc_9870
o-dang_davidson_11852,offensive,davidson_category_desc_9871
o-dang_davidson_11853,offensive,davidson_category_desc_9872
o-dang_davidson_11855,offensive,davidson_category_desc_9873
o-dang_davidson_11859,offensive,davidson_category_desc_9874
o-dang_davidson_11860,offensive,davidson_category_desc_9875
o-dang_davidson_11861,offensive,davidson_category_desc_9876
o-dang_davidson_11862,offensive,davidson_category_desc_9877
o-dang_davidson_11863,hate speech,davidson_category_desc_9878
o-dang_davidson_11865,offensive,davidson_category_desc_9879
o-dang_davidson_11866,offensive,davidson_category_desc_9880
o-dang_davidson_11867,offensive,davidson_category_desc_9881
o-dang_davidson_11868,offensive,davidson_category_desc_9882
o-dang_davidson_11869,offensive,davidson_category_desc_9883
o-dang_davidson_11870,offensive,davidson_category_desc_9884
o-dang_davidson_11871,offensive,davidson_category_desc_9885
o-dang_davidson_11872,offensive,davidson_category_desc_9886
o-dang_davidson_11874,offensive,davidson_category_desc_9887
o-dang_davidson_11876,offensive,davidson_category_desc_9888
o-dang_davidson_11877,offensive,davidson_category_desc_9889
o-dang_davidson_11878,offensive,davidson_category_desc_9890
o-dang_davidson_11879,offensive,davidson_category_desc_9891
o-dang_davidson_11880,offensive,davidson_category_desc_9892
o-dang_davidson_11881,offensive,davidson_category_desc_9893
o-dang_davidson_11882,offensive,davidson_category_desc_9894
o-dang_davidson_11883,offensive,davidson_category_desc_9895
o-dang_davidson_11884,offensive,davidson_category_desc_9896
o-dang_davidson_11885,offensive,davidson_category_desc_9897
o-dang_davidson_11886,offensive,davidson_category_desc_9898
o-dang_davidson_11887,offensive,davidson_category_desc_9899
o-dang_davidson_11889,offensive,davidson_category_desc_9900
o-dang_davidson_11890,offensive,davidson_category_desc_9901
o-dang_davidson_11891,offensive,davidson_category_desc_9902
o-dang_davidson_11893,offensive,davidson_category_desc_9903
o-dang_davidson_11894,hate speech,davidson_category_desc_9904
o-dang_davidson_11895,offensive,davidson_category_desc_9905
o-dang_davidson_11896,offensive,davidson_category_desc_9906
o-dang_davidson_11897,offensive,davidson_category_desc_9907
o-dang_davidson_11898,offensive,davidson_category_desc_9908
o-dang_davidson_11899,offensive,davidson_category_desc_9909
o-dang_davidson_11900,offensive,davidson_category_desc_9910
o-dang_davidson_11901,offensive,davidson_category_desc_9911
o-dang_davidson_11902,offensive,davidson_category_desc_9912
o-dang_davidson_11903,offensive,davidson_category_desc_9913
o-dang_davidson_11904,hate speech,davidson_category_desc_9914
o-dang_davidson_11905,offensive,davidson_category_desc_9915
o-dang_davidson_11906,offensive,davidson_category_desc_9916
o-dang_davidson_11907,offensive,davidson_category_desc_9917
o-dang_davidson_11908,hate speech,davidson_category_desc_9918
o-dang_davidson_11909,offensive,davidson_category_desc_9919
o-dang_davidson_11910,offensive,davidson_category_desc_9920
o-dang_davidson_11911,hate speech,davidson_category_desc_9921
o-dang_davidson_11913,offensive,davidson_category_desc_9922
o-dang_davidson_11914,offensive,davidson_category_desc_9923
o-dang_davidson_11915,offensive,davidson_category_desc_9924
o-dang_davidson_11916,offensive,davidson_category_desc_9925
o-dang_davidson_11917,offensive,davidson_category_desc_9926
o-dang_davidson_11919,offensive,davidson_category_desc_9927
o-dang_davidson_11920,offensive,davidson_category_desc_9928
o-dang_davidson_11921,offensive,davidson_category_desc_9929
o-dang_davidson_11922,offensive,davidson_category_desc_9930
o-dang_davidson_11924,offensive,davidson_category_desc_9931
o-dang_davidson_11925,hate speech,davidson_category_desc_9932
o-dang_davidson_11926,offensive,davidson_category_desc_9933
o-dang_davidson_11929,offensive,davidson_category_desc_9934
o-dang_davidson_11930,offensive,davidson_category_desc_9935
o-dang_davidson_11931,offensive,davidson_category_desc_9936
o-dang_davidson_11933,offensive,davidson_category_desc_9937
o-dang_davidson_11934,offensive,davidson_category_desc_9938
o-dang_davidson_11935,offensive,davidson_category_desc_9939
o-dang_davidson_11936,offensive,davidson_category_desc_9940
o-dang_davidson_11937,offensive,davidson_category_desc_9941
o-dang_davidson_11938,offensive,davidson_category_desc_9942
o-dang_davidson_11939,offensive,davidson_category_desc_9943
o-dang_davidson_11940,offensive,davidson_category_desc_9944
o-dang_davidson_11941,offensive,davidson_category_desc_9945
o-dang_davidson_11942,offensive,davidson_category_desc_9946
o-dang_davidson_11943,offensive,davidson_category_desc_9947
o-dang_davidson_11944,offensive,davidson_category_desc_9948
o-dang_davidson_11945,offensive,davidson_category_desc_9949
o-dang_davidson_11947,offensive,davidson_category_desc_9950
o-dang_davidson_11948,offensive,davidson_category_desc_9951
o-dang_davidson_11949,offensive,davidson_category_desc_9952
o-dang_davidson_11950,offensive,davidson_category_desc_9953
o-dang_davidson_11951,offensive,davidson_category_desc_9954
o-dang_davidson_11953,offensive,davidson_category_desc_9955
o-dang_davidson_11954,offensive,davidson_category_desc_9956
o-dang_davidson_11955,hate speech,davidson_category_desc_9957
o-dang_davidson_11956,offensive,davidson_category_desc_9958
o-dang_davidson_11957,offensive,davidson_category_desc_9959
o-dang_davidson_11958,offensive,davidson_category_desc_9960
o-dang_davidson_11959,offensive,davidson_category_desc_9961
o-dang_davidson_11960,offensive,davidson_category_desc_9962
o-dang_davidson_11961,offensive,davidson_category_desc_9963
o-dang_davidson_11962,offensive,davidson_category_desc_9964
o-dang_davidson_11963,offensive,davidson_category_desc_9965
o-dang_davidson_11964,offensive,davidson_category_desc_9966
o-dang_davidson_11965,offensive,davidson_category_desc_9967
o-dang_davidson_11966,offensive,davidson_category_desc_9968
o-dang_davidson_11967,offensive,davidson_category_desc_9969
o-dang_davidson_11968,offensive,davidson_category_desc_9970
o-dang_davidson_11969,offensive,davidson_category_desc_9971
o-dang_davidson_11970,offensive,davidson_category_desc_9972
o-dang_davidson_11971,offensive,davidson_category_desc_9973
o-dang_davidson_11972,offensive,davidson_category_desc_9974
o-dang_davidson_11973,offensive,davidson_category_desc_9975
o-dang_davidson_11974,offensive,davidson_category_desc_9976
o-dang_davidson_11976,offensive,davidson_category_desc_9977
o-dang_davidson_11977,hate speech,davidson_category_desc_9978
o-dang_davidson_11978,offensive,davidson_category_desc_9979
o-dang_davidson_11979,offensive,davidson_category_desc_9980
o-dang_davidson_11981,offensive,davidson_category_desc_9981
o-dang_davidson_11982,offensive,davidson_category_desc_9982
o-dang_davidson_11983,offensive,davidson_category_desc_9983
o-dang_davidson_11985,hate speech,davidson_category_desc_9984
o-dang_davidson_11986,offensive,davidson_category_desc_9985
o-dang_davidson_11987,offensive,davidson_category_desc_9986
o-dang_davidson_11988,hate speech,davidson_category_desc_9987
o-dang_davidson_11989,offensive,davidson_category_desc_9988
o-dang_davidson_11990,offensive,davidson_category_desc_9989
o-dang_davidson_11991,hate speech,davidson_category_desc_9990
o-dang_davidson_11993,offensive,davidson_category_desc_9991
o-dang_davidson_11994,offensive,davidson_category_desc_9992
o-dang_davidson_11996,offensive,davidson_category_desc_9993
o-dang_davidson_11997,offensive,davidson_category_desc_9994
o-dang_davidson_11998,offensive,davidson_category_desc_9995
o-dang_davidson_11999,offensive,davidson_category_desc_9996
o-dang_davidson_12000,offensive,davidson_category_desc_9997
o-dang_davidson_12001,offensive,davidson_category_desc_9998
o-dang_davidson_12002,offensive,davidson_category_desc_9999
o-dang_davidson_12003,offensive,davidson_category_desc_10000
o-dang_davidson_12004,offensive,davidson_category_desc_10001
o-dang_davidson_12005,offensive,davidson_category_desc_10002
o-dang_davidson_12006,offensive,davidson_category_desc_10003
o-dang_davidson_12007,offensive,davidson_category_desc_10004
o-dang_davidson_12008,offensive,davidson_category_desc_10005
o-dang_davidson_12009,offensive,davidson_category_desc_10006
o-dang_davidson_12010,offensive,davidson_category_desc_10007
o-dang_davidson_12011,offensive,davidson_category_desc_10008
o-dang_davidson_12012,offensive,davidson_category_desc_10009
o-dang_davidson_12013,offensive,davidson_category_desc_10010
o-dang_davidson_12015,offensive,davidson_category_desc_10011
o-dang_davidson_12016,offensive,davidson_category_desc_10012
o-dang_davidson_12017,offensive,davidson_category_desc_10013
o-dang_davidson_12018,offensive,davidson_category_desc_10014
o-dang_davidson_12019,offensive,davidson_category_desc_10015
o-dang_davidson_12020,offensive,davidson_category_desc_10016
o-dang_davidson_12021,offensive,davidson_category_desc_10017
o-dang_davidson_12022,offensive,davidson_category_desc_10018
o-dang_davidson_12023,offensive,davidson_category_desc_10019
o-dang_davidson_12024,offensive,davidson_category_desc_10020
o-dang_davidson_12025,offensive,davidson_category_desc_10021
o-dang_davidson_12026,offensive,davidson_category_desc_10022
o-dang_davidson_12027,hate speech,davidson_category_desc_10023
o-dang_davidson_12028,offensive,davidson_category_desc_10024
o-dang_davidson_12029,offensive,davidson_category_desc_10025
o-dang_davidson_12030,offensive,davidson_category_desc_10026
o-dang_davidson_12032,offensive,davidson_category_desc_10027
o-dang_davidson_12033,offensive,davidson_category_desc_10028
o-dang_davidson_12034,offensive,davidson_category_desc_10029
o-dang_davidson_12035,offensive,davidson_category_desc_10030
o-dang_davidson_12036,offensive,davidson_category_desc_10031
o-dang_davidson_12037,offensive,davidson_category_desc_10032
o-dang_davidson_12038,offensive,davidson_category_desc_10033
o-dang_davidson_12039,hate speech,davidson_category_desc_10034
o-dang_davidson_12040,offensive,davidson_category_desc_10035
o-dang_davidson_12042,offensive,davidson_category_desc_10036
o-dang_davidson_12043,offensive,davidson_category_desc_10037
o-dang_davidson_12044,offensive,davidson_category_desc_10038
o-dang_davidson_12045,offensive,davidson_category_desc_10039
o-dang_davidson_12046,offensive,davidson_category_desc_10040
o-dang_davidson_12047,offensive,davidson_category_desc_10041
o-dang_davidson_12048,offensive,davidson_category_desc_10042
o-dang_davidson_12049,offensive,davidson_category_desc_10043
o-dang_davidson_12050,offensive,davidson_category_desc_10044
o-dang_davidson_12051,offensive,davidson_category_desc_10045
o-dang_davidson_12052,offensive,davidson_category_desc_10046
o-dang_davidson_12053,hate speech,davidson_category_desc_10047
o-dang_davidson_12054,offensive,davidson_category_desc_10048
o-dang_davidson_12055,offensive,davidson_category_desc_10049
o-dang_davidson_12058,offensive,davidson_category_desc_10050
