id,labels
sexism2022_english-10696,2.1 descriptive attacks
sexism2022_english-3573,2.2 aggressive and emotive attacks
sexism2022_english-3666,2.1 descriptive attacks
sexism2022_english-18990,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-10428,3.2 immutable gender differences and gender stereotypes
sexism2022_english-11782,2.1 descriptive attacks
sexism2022_english-19791,2.1 descriptive attacks
sexism2022_english-15789,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-9551,2.1 descriptive attacks
sexism2022_english-16899,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-12888,1.2 incitement and encouragement of harm
sexism2022_english-17954,3.2 immutable gender differences and gender stereotypes
sexism2022_english-903,2.1 descriptive attacks
sexism2022_english-9093,3.2 immutable gender differences and gender stereotypes
sexism2022_english-13628,2.2 aggressive and emotive attacks
sexism2022_english-3942,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-17524,2.2 aggressive and emotive attacks
sexism2022_english-4281,3.2 immutable gender differences and gender stereotypes
sexism2022_english-3870,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-1631,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-3785,3.2 immutable gender differences and gender stereotypes
sexism2022_english-11158,3.2 immutable gender differences and gender stereotypes
sexism2022_english-12621,3.3 backhanded gendered compliments
sexism2022_english-841,1.2 incitement and encouragement of harm
sexism2022_english-4794,2.2 aggressive and emotive attacks
sexism2022_english-345,3.2 immutable gender differences and gender stereotypes
sexism2022_english-4888,1.2 incitement and encouragement of harm
sexism2022_english-612,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-19996,4.2 supporting systemic discrimination against women as a group
sexism2022_english-17941,2.1 descriptive attacks
sexism2022_english-3037,2.1 descriptive attacks
sexism2022_english-546,2.1 descriptive attacks
sexism2022_english-1650,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-10163,2.2 aggressive and emotive attacks
sexism2022_english-6195,1.2 incitement and encouragement of harm
sexism2022_english-4885,4.2 supporting systemic discrimination against women as a group
sexism2022_english-17049,2.1 descriptive attacks
sexism2022_english-6258,1.1 threats of harm
sexism2022_english-16940,1.2 incitement and encouragement of harm
sexism2022_english-11036,2.1 descriptive attacks
sexism2022_english-811,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-10284,1.2 incitement and encouragement of harm
sexism2022_english-11994,3.2 immutable gender differences and gender stereotypes
sexism2022_english-7680,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-8385,3.4 condescending explanations or unwelcome advice
sexism2022_english-12698,2.1 descriptive attacks
sexism2022_english-8250,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-12139,2.2 aggressive and emotive attacks
sexism2022_english-406,2.2 aggressive and emotive attacks
sexism2022_english-6665,2.1 descriptive attacks
sexism2022_english-19246,2.2 aggressive and emotive attacks
sexism2022_english-10861,3.2 immutable gender differences and gender stereotypes
sexism2022_english-5733,2.1 descriptive attacks
sexism2022_english-3423,2.1 descriptive attacks
sexism2022_english-15842,1.2 incitement and encouragement of harm
sexism2022_english-6722,2.2 aggressive and emotive attacks
sexism2022_english-12526,2.2 aggressive and emotive attacks
sexism2022_english-16809,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-15745,3.2 immutable gender differences and gender stereotypes
sexism2022_english-2777,2.2 aggressive and emotive attacks
sexism2022_english-4009,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-12440,3.2 immutable gender differences and gender stereotypes
sexism2022_english-12692,2.2 aggressive and emotive attacks
sexism2022_english-18274,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-4883,3.2 immutable gender differences and gender stereotypes
sexism2022_english-7947,1.1 threats of harm
sexism2022_english-16945,2.2 aggressive and emotive attacks
sexism2022_english-12745,3.2 immutable gender differences and gender stereotypes
sexism2022_english-4093,3.2 immutable gender differences and gender stereotypes
sexism2022_english-13540,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-8285,3.3 backhanded gendered compliments
sexism2022_english-15648,1.2 incitement and encouragement of harm
sexism2022_english-5260,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-16376,2.2 aggressive and emotive attacks
sexism2022_english-17604,3.2 immutable gender differences and gender stereotypes
sexism2022_english-8835,3.2 immutable gender differences and gender stereotypes
sexism2022_english-7717,3.2 immutable gender differences and gender stereotypes
sexism2022_english-17913,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-8449,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-1461,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-6894,2.2 aggressive and emotive attacks
sexism2022_english-3126,2.2 aggressive and emotive attacks
sexism2022_english-17514,2.1 descriptive attacks
sexism2022_english-3739,2.1 descriptive attacks
sexism2022_english-4484,2.1 descriptive attacks
sexism2022_english-5924,2.1 descriptive attacks
sexism2022_english-9950,2.2 aggressive and emotive attacks
sexism2022_english-15481,3.2 immutable gender differences and gender stereotypes
sexism2022_english-13713,4.1 supporting mistreatment of individual women
sexism2022_english-12544,4.2 supporting systemic discrimination against women as a group
sexism2022_english-8517,3.3 backhanded gendered compliments
sexism2022_english-7536,2.2 aggressive and emotive attacks
sexism2022_english-12532,1.1 threats of harm
sexism2022_english-11118,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-7385,2.1 descriptive attacks
sexism2022_english-101,2.2 aggressive and emotive attacks
sexism2022_english-14938,1.2 incitement and encouragement of harm
sexism2022_english-17110,2.1 descriptive attacks
sexism2022_english-374,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-18930,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-14773,2.2 aggressive and emotive attacks
sexism2022_english-15905,2.2 aggressive and emotive attacks
sexism2022_english-7248,2.2 aggressive and emotive attacks
sexism2022_english-4002,2.2 aggressive and emotive attacks
sexism2022_english-18850,3.2 immutable gender differences and gender stereotypes
sexism2022_english-6294,2.1 descriptive attacks
sexism2022_english-8486,3.2 immutable gender differences and gender stereotypes
sexism2022_english-12803,1.2 incitement and encouragement of harm
sexism2022_english-13859,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-2983,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-7917,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-4406,4.1 supporting mistreatment of individual women
sexism2022_english-16536,1.2 incitement and encouragement of harm
sexism2022_english-204,2.1 descriptive attacks
sexism2022_english-1136,2.1 descriptive attacks
sexism2022_english-5088,2.1 descriptive attacks
sexism2022_english-18844,2.1 descriptive attacks
sexism2022_english-1499,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-6071,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-8712,3.4 condescending explanations or unwelcome advice
sexism2022_english-2793,1.2 incitement and encouragement of harm
sexism2022_english-15387,2.1 descriptive attacks
sexism2022_english-2568,2.2 aggressive and emotive attacks
sexism2022_english-13033,2.2 aggressive and emotive attacks
sexism2022_english-11510,3.2 immutable gender differences and gender stereotypes
sexism2022_english-7574,4.2 supporting systemic discrimination against women as a group
sexism2022_english-7677,3.3 backhanded gendered compliments
sexism2022_english-7614,2.2 aggressive and emotive attacks
sexism2022_english-3730,4.2 supporting systemic discrimination against women as a group
sexism2022_english-6253,3.2 immutable gender differences and gender stereotypes
sexism2022_english-2436,2.1 descriptive attacks
sexism2022_english-7298,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-18155,1.2 incitement and encouragement of harm
sexism2022_english-12909,2.1 descriptive attacks
sexism2022_english-5300,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-532,2.1 descriptive attacks
sexism2022_english-19352,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-17726,4.2 supporting systemic discrimination against women as a group
sexism2022_english-3449,4.2 supporting systemic discrimination against women as a group
sexism2022_english-19984,2.2 aggressive and emotive attacks
sexism2022_english-17757,2.1 descriptive attacks
sexism2022_english-10201,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-12341,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-13066,2.2 aggressive and emotive attacks
sexism2022_english-4903,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-10252,4.2 supporting systemic discrimination against women as a group
sexism2022_english-10958,1.2 incitement and encouragement of harm
sexism2022_english-16880,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-579,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-6383,2.1 descriptive attacks
sexism2022_english-11417,2.2 aggressive and emotive attacks
sexism2022_english-4937,3.2 immutable gender differences and gender stereotypes
sexism2022_english-7246,1.1 threats of harm
sexism2022_english-8965,2.1 descriptive attacks
sexism2022_english-5904,2.2 aggressive and emotive attacks
sexism2022_english-978,2.1 descriptive attacks
sexism2022_english-1276,2.2 aggressive and emotive attacks
sexism2022_english-9356,2.1 descriptive attacks
sexism2022_english-8733,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-3249,3.2 immutable gender differences and gender stereotypes
sexism2022_english-7253,2.2 aggressive and emotive attacks
sexism2022_english-3907,3.2 immutable gender differences and gender stereotypes
sexism2022_english-14026,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-1892,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-6557,3.2 immutable gender differences and gender stereotypes
sexism2022_english-10908,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-11557,2.2 aggressive and emotive attacks
sexism2022_english-2624,2.2 aggressive and emotive attacks
sexism2022_english-3410,2.1 descriptive attacks
sexism2022_english-19985,2.1 descriptive attacks
sexism2022_english-17148,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-6686,"3.1 casual use of gendered slurs, profanities, and insults"
