_id,text,misogyny,ds,description
o-dang_ami_3152,<MENTION_1> You DOPEY KUNT how did your ancestors from Pakistan become Muslim they where forced to join the evil… <URL>,0,train,ami_binary_desc_3152
o-dang_ami_3153,<MENTION_1> <MENTION_2> Only time of the year you look normal ya kunt,0,train,ami_binary_desc_3153
o-dang_ami_3154,<MENTION_1> We want Ain't Know as payment when you CB bc the Kunt Brigade will have lots of work clarifying the misun… <URL>,0,train,ami_binary_desc_3154
o-dang_ami_3155,<MENTION_1> Chuck Bass kept waking you up because he wanted to make sure that you got the t on kunt,0,train,ami_binary_desc_3155
o-dang_ami_3156,<MENTION_1> Yes you did 😂 Liar and a coward. Disgusting combo for a kunt,0,train,ami_binary_desc_3156
o-dang_ami_3157,<MENTION_1> Bit of an arrogant Kunt aren't you Gerry.,0,train,ami_binary_desc_3157
o-dang_ami_3158,"I am not a morning person & I keep to myself because of it, you wanna be a smart ass & gimme attitude?? Imma be a Kunt to you",0,train,ami_binary_desc_3158
o-dang_ami_3159,<MENTION_1> Yes and you can take that kunt Snoop Dogg with him.,0,train,ami_binary_desc_3159
o-dang_ami_3160,SHOVE IT DEEP IN YOUR WILLING KUNT PULLUNG OUT N B... — cunt* <URL>,0,train,ami_binary_desc_3160
o-dang_ami_3161,<MENTION_1> <MENTION_2> <MENTION_3> Hes a aunt bunt *CUNT* dunt eunt funt gunt hunt iunt junt kunt lunt munt nunt ou… <URL>,0,train,ami_binary_desc_3161
o-dang_ami_3162,"Twitter just emailed me that the men trolling & name calling me off #MeToo ht didn't violate TOS. I'm just another whiny bitch cunt, then.😑",0,train,ami_binary_desc_3162
o-dang_ami_3163,"Apparently I'm too negative. Well fuck you, suck my dick, faggots. How's that for fucking negative, you bitch ass cunts? Fuck you",0,train,ami_binary_desc_3163
o-dang_ami_3164,"I called this guy a motherless bitch child 10 hours ago and he's still in my inbox blasting me. Lmao get over it, cunt. Fucking weak egos.",0,train,ami_binary_desc_3164
o-dang_ami_3165,I don’t think limmys a bitch or a cunt I just want him to see this when he’s searching for people needing a time out. Hi Brian.,0,train,ami_binary_desc_3165
o-dang_ami_3166,If you're going to play on your God damn son of a bitch phone at a red light you better expect to be honked at dumb cunt. Kike.,0,train,ami_binary_desc_3166
o-dang_ami_3167,My mum & dad fired me when I was 2. Didn’t make me bitter & twisted the fucking slag whore gay cunts #TheApprentice… <URL>,0,train,ami_binary_desc_3167
o-dang_ami_3168,Dumb Cunt rides like a Whore <URL>,0,train,ami_binary_desc_3168
o-dang_ami_3169,<MENTION_1> stop harassing women you cunt,0,train,ami_binary_desc_3169
o-dang_ami_3170,<MENTION_1> What about the MILLIONS of women in middle east getting stoned and executed for BEING raped?? fucking dumb cunt!,0,train,ami_binary_desc_3170
o-dang_ami_3171,I really do cuss a lot though. Cunt comes out of my mouth all day. Men women and children. No ones safe.,0,train,ami_binary_desc_3171
o-dang_ami_3172,"Most young women haven't been raped so you might need to apply a new logic to your theory. Also, you're a cunt 🙃 <URL>",0,train,ami_binary_desc_3172
o-dang_ami_3173,"<MENTION_1> <MENTION_2> Actually, yes I do. The cunt is the vagina. All women have one. It is a beautiful, wonde… <URL>",0,train,ami_binary_desc_3173
o-dang_ami_3174,"<MENTION_1> <MENTION_2> He didn’t murder you spastic cunt, he and the woman were both drunk.",0,train,ami_binary_desc_3174
o-dang_ami_3175,"<MENTION_1> That woman is a grade A, attention seeking cunt of the highest order.",0,train,ami_binary_desc_3175
o-dang_ami_3176,"I mean, they COULD, but they'd just find vapid bullshit from a cunt who beat up a pregnant woman made for HS freshm… <URL>",0,train,ami_binary_desc_3176
o-dang_ami_3177,Getting called a CUNT because I am the type of woman who mouths back to a disrespectful twat of a guy,0,train,ami_binary_desc_3177
o-dang_ami_3178,"<MENTION_1> <MENTION_2> A police officer calling a woman you don't agree with a 'cunt'? Nice, then again civili… <URL>",0,train,ami_binary_desc_3178
o-dang_ami_3179,<MENTION_1> Mhmmm. I bet your fingers are curled inside you Mr little cunt now...mhmmm fuck it for me now.,0,train,ami_binary_desc_3179
o-dang_ami_3180,found out I’m a cunt & slut tonight so there’s that lmao,0,train,ami_binary_desc_3180
o-dang_ami_3181,"<MENTION_1> I'd curse the person who called them a slut, call them a cunt and tell them to leave them alone.",0,train,ami_binary_desc_3181
o-dang_ami_3182,Thick Slut Spreads Her Cunt And Takes A Dick <URL>,0,train,ami_binary_desc_3182
o-dang_ami_3183,Kinky Slut With Loose Cunt Takes It Up The Ass <URL>,0,train,ami_binary_desc_3183
o-dang_ami_3184,I was called a whore and slut and accused of doing all kinds of shit when I was definitely a whole virgin.,0,train,ami_binary_desc_3184
o-dang_ami_3185,I was never properly taught how to put on makeup. The only looks I have are fancy whore or daytime slut.,0,train,ami_binary_desc_3185
o-dang_ami_3186,<MENTION_1> Not all men are trash. But some are. Just like not all Muslims are terrorists. And not all women are prostitutes.,0,train,ami_binary_desc_3186
o-dang_ami_3187,Not all men are trash and the women that assume this are trash just like the men they are talking about,0,train,ami_binary_desc_3187
o-dang_ami_3188,Men who get defensive about #metoo because “not all men are like that” are part of the problem. Women know not all… <URL>,0,train,ami_binary_desc_3188
o-dang_ami_3189,Men ( not all men ) should realize that women are on their job to work and not be taken for some s. e. x. Toy. <URL>,0,train,ami_binary_desc_3189
o-dang_ami_3190,"It's come to the point to where, when I see the word 'all' it pisses me off because NOT ALL MEN AMD WOMEN ARE THE SAME.",0,train,ami_binary_desc_3190
o-dang_ami_3191,"Made a post on Facebook about the stats of women being sexually assaulted. Go figure the “not all men” crowd popped up. No shit, bro.",0,train,ami_binary_desc_3191
o-dang_ami_3192,"<MENTION_1> Women blame men. Not all men, but men. Why? Because men do it to them. It's simple.",0,train,ami_binary_desc_3192
o-dang_ami_3193,apparently it's too homo for cishet men to clean their ass. are straight women ok. the only time i'll accept 'not all men' please please,0,train,ami_binary_desc_3193
o-dang_ami_3194,"Important note: not all women do this and tale responsibility for their actions, just like not all men are assholes.",0,train,ami_binary_desc_3194
o-dang_ami_3195,"Not all men? True. But you wouldn't play Russian roulette either, but you're asking women to do exactly that. Trust has to be earned. #MeToo",0,train,ami_binary_desc_3195
o-dang_ami_3196,"<MENTION_1> Love, let not all men be equally yoked to the animals who hurt women for pleasure and lack of confidence in themselves.",0,train,ami_binary_desc_3196
o-dang_ami_3197,"<MENTION_1> <MENTION_2> Not ALL men are culpable, just as ALL women are not innocent docile victims Most times Women are reas… <URL>",0,train,ami_binary_desc_3197
o-dang_ami_3198,<MENTION_1> <MENTION_2> Not all men abuse women so why should you need to have more faith in men who have don… <URL>,0,train,ami_binary_desc_3198
o-dang_ami_3199,<MENTION_1> It was targeted to All Men assuming all men are the same. Not all men are the same and nor are all women either.,0,train,ami_binary_desc_3199
o-dang_ami_3200,"Instead of getting offended and yelling 'not all men' when women say men are trash, maybe take a second to ponder why women think this way?",0,train,ami_binary_desc_3200
o-dang_ami_3201,<MENTION_1> Of course not all men!!! That's not the problem! Women don't stop being abused by creeps just beca… <URL>,0,train,ami_binary_desc_3201
o-dang_ami_3202,"Most of the cases women are always the victims and the target it is systemic, so stop saying 'not all men' you're just derailing the topic 🗣",0,train,ami_binary_desc_3202
o-dang_ami_3203,Not all men treat women badly. There are some really great ones and they deserve recognition. Maybe this way we can show our daughters...,0,train,ami_binary_desc_3203
o-dang_ami_3204,"Not all men. Rather, all men and women - - and journalists - - working in Hollywood.",0,train,ami_binary_desc_3204
o-dang_ami_3205,<MENTION_1> They get mad at women like us for not feeling comfortable around men alone because 'not all men are lik… <URL>,0,train,ami_binary_desc_3205
o-dang_ami_3206,"When women point out the shitty things men do n u say 'but not all men', u sound like a cop saying 'but not all cops'. Sound dumb don't it?",0,train,ami_binary_desc_3206
o-dang_ami_3207,"<MENTION_1> I was responding to you that we women know that not all men are scumbags. And, that some men are vic… <URL>",0,train,ami_binary_desc_3207
o-dang_ami_3208,<MENTION_1> Please don’t stop being kind. There are women out here that know not all men are pervs.,0,train,ami_binary_desc_3208
o-dang_ami_3209,"<MENTION_1> We have head enough yooh not all men r rapist , what about women who r rapists? So please stop it",0,train,ami_binary_desc_3209
o-dang_ami_3210,If some men think it's an unfair slur on men who don't abuse:Not all men abuse& we women are entitled to call out a… <URL>,0,train,ami_binary_desc_3210
o-dang_ami_3211,"<MENTION_1> Not all women deserve respect. Not all men deserve respect. Respect is earned, not deserved. #metoo #auspol",0,train,ami_binary_desc_3211
o-dang_ami_3212,Not all men but yes all women ¯\_(ツ)_/¯,0,train,ami_binary_desc_3212
o-dang_ami_3213,"Here it is: not all women cheat & not all men are trash. Be better & you'll attract better. Also, please don't judge one for the whole group",0,train,ami_binary_desc_3213
o-dang_ami_3214,<MENTION_1> <MENTION_2> You're aware that not all men like women right? Get out of your bubble,0,train,ami_binary_desc_3214
o-dang_ami_3215,<MENTION_1> So far none of you women have covered the rold of women play in all this by how immodestly they dress -it is not ALL men's fau,0,train,ami_binary_desc_3215
o-dang_ami_3216,"<MENTION_1> <MENTION_2> Thank you. Not all men are bad. In fact, this isn't just a 'man' problem. I've had women sa… <URL>",0,train,ami_binary_desc_3216
o-dang_ami_3217,I hate gender -specific adjectives. Not all women are feminine and not all men are macho.,0,train,ami_binary_desc_3217
o-dang_ami_3218,<MENTION_1> We must be brave and strong and show decent logical women that not all men are rapists we must come together and speak out,0,train,ami_binary_desc_3218
o-dang_ami_3219,"#SheUsedMe Dear world, not all men r oppressors. Not all women r oppressed. We have to become gender neutral & be equal. <MENTION_1>",0,train,ami_binary_desc_3219
o-dang_ami_3220,"Instead of going on twitter and saying Not All Men, go out into your constituency to help the women who are raped, abused, & harassed daily.",0,train,ami_binary_desc_3220
o-dang_ami_3221,"<MENTION_1> We know that, we know not all men. But harassment happens to all women - this isn't about you",0,train,ami_binary_desc_3221
o-dang_ami_3222,Not all men or women cheat.. Just people with a childish mindset who think feelings ain't shit to them.,0,train,ami_binary_desc_3222
o-dang_ami_3223,<MENTION_1> <MENTION_2> <MENTION_3> <MENTION_4> Not all men stare and not all women r worth staring either....,0,train,ami_binary_desc_3223
o-dang_ami_3224,"You're derailing the point. This isn't about ya'll. We KNOW not all men, but EVERY WOMAN can say that it has happen… <URL>",0,train,ami_binary_desc_3224
o-dang_ami_3225,<MENTION_1> When will the kenyan woman learn to say 'My man' Abi carry ya own Cross not all men are de same #Mainaandkingangi,0,train,ami_binary_desc_3225
o-dang_ami_3226,"It may well be 'not all men' but it's effected every woman and girl in some way, shape or form. And it IS the responsibility of ALL men...",0,train,ami_binary_desc_3226
o-dang_ami_3227,Y’all know how many times a woman has said she’s been harassed or something of the sort and guys be like “well not all men.....” ..,0,train,ami_binary_desc_3227
o-dang_ami_3228,<MENTION_1> Not all men - at least one woman <URL>,0,train,ami_binary_desc_3228
o-dang_ami_3229,Not all men are misogynists and not all women are feminists. Being vociferous alone cannot equate a woman to be a feminist.,0,train,ami_binary_desc_3229
o-dang_ami_3230,As a married woman with a son.. Born to an abusing woman.. Not all men are bastards,0,train,ami_binary_desc_3230
o-dang_ami_3231,"Feminism - Yes men and woman ARE equal but no, we’re not in a rape culture and no, not all men are rapist. Just stop.",0,train,ami_binary_desc_3231
o-dang_ami_3232,"A woman decided to start a 'not all men' type situation, and I'm like... <URL>",0,train,ami_binary_desc_3232
o-dang_ami_3233,NOT ALL MEN WHEN I COULD LOVE A GIRL -.,0,train,ami_binary_desc_3233
o-dang_ami_3234,Lemme talk about how this girl was lightning quick to say “not all white people” but will roast anyone that says “not all men”,0,train,ami_binary_desc_3234
o-dang_ami_3235,"'not all men' yeah you're right, jim hopper, an amazing selfless man who who took care of 13 year old powerful girl would NEVER do this",0,train,ami_binary_desc_3235
o-dang_ami_3236,"Today I said 'all men are trash' to my coworkers and some girl said 'not ALL men' yes boo, even ya sketchy bf u met… <URL>",0,train,ami_binary_desc_3236
o-dang_ami_3237,me @ ppl who continue to reply to anti -harassment posts w/ 'but not ALL men are like this': 'so did you get the point of the post or nah',0,train,ami_binary_desc_3237
o-dang_ami_3238,"if you say 'not all men' but don't call your peers out when they're at fault, YOU ARE NOT HELPING by staying fucking neutral.",0,train,ami_binary_desc_3238
o-dang_ami_3239,<MENTION_1> 'Not all men! You just haven't found the right one!!! Or you're looking in the wrong place 🙈' - Local Fireman,0,train,ami_binary_desc_3239
o-dang_ami_3240,<MENTION_1> <MENTION_2> <MENTION_3> what's the issue with that? not all men are sexist. if you think the opposit… <URL>,0,train,ami_binary_desc_3240
o-dang_ami_3241,"'I understand your pain but not all men are like this' First of all, you just centered yourself into MY trauma THAT YOU DONT UNDERSTAND",0,train,ami_binary_desc_3241
o-dang_ami_3242,"If your reflexive response is to say or think 'not ALL men,' then it behooves you to think about privilege + otherism + fragility/narcissism",0,train,ami_binary_desc_3242
o-dang_ami_3243,"'Hey I've been raped before' uh excuse me?? How dare you act like every man you've met has raped you?! Ur tone is so harsh, ugh not all men",0,train,ami_binary_desc_3243
o-dang_ami_3244,“Not all men” or “‘not all white people” both phrases that’ll fuck you up on Twitter 😂😂😂😂😂,0,train,ami_binary_desc_3244
o-dang_ami_3245,"3. Ik 'not all men'. But if you feel the need to say that, you're missing the bigger picture, & putting the blame back on victims/survivors,",0,train,ami_binary_desc_3245
