id,corpus,valence,dominance,arousal
179144,emobank,3.2,3.0,3.0
179145,emobank,3.73,3.0,3.45
179146,emobank,3.29,3.0,3.29
179147,emobank,3.2,3.0,3.0
179148,emobank,3.4,3.2,3.2
179149,emobank,3.9,3.5,3.5
179150,emobank,3.3,3.2,3.3
179151,emobank,3.4,2.8,2.9
179152,emobank,2.9,2.9,2.5
179153,emobank,2.8,3.0,3.3
179154,emobank,3.0,3.1,2.7
179155,emobank,3.25,3.0,3.0
179156,emobank,3.0,2.86,2.86
179157,emobank,3.1,3.0,2.9
179158,emobank,3.0,3.4,2.9
179159,emobank,3.2,3.1,3.2
179160,emobank,3.1,3.2,3.2
179161,emobank,2.9,3.1,2.9
179162,emobank,3.0,3.0,3.0
179163,emobank,3.1,3.3,3.1
179164,emobank,3.25,3.25,3.25
179165,emobank,3.2,3.2,3.1
179166,emobank,3.3,3.0,3.2
179167,emobank,3.0,3.0,3.0
179168,emobank,3.14,3.14,3.14
179169,emobank,3.2,3.2,3.1
179170,emobank,2.9,2.9,2.9
179171,emobank,3.11,3.33,2.89
179172,emobank,3.0,3.0,3.0
179173,emobank,3.3,3.2,3.0
179174,emobank,3.0,3.1,2.9
179175,emobank,3.0,3.0,2.7
179176,emobank,3.0,3.12,3.25
179177,emobank,3.38,3.12,3.25
179178,emobank,3.1,3.1,3.2
179179,emobank,4.2,3.2,3.9
179180,emobank,4.0,3.2,3.5
179181,emobank,3.4,3.3,3.4
179182,emobank,3.33,3.33,3.22
179183,emobank,3.0,3.0,3.1
179184,emobank,3.1,3.2,3.1
179185,emobank,3.2,3.2,3.1
179186,emobank,2.9,3.0,3.2
179187,emobank,3.3,3.3,3.1
179188,emobank,3.1,3.1,2.9
179189,emobank,3.3,3.1,3.0
179190,emobank,3.0,3.0,3.3
179191,emobank,3.3,3.2,3.2
179192,emobank,3.0,3.0,3.0
179193,emobank,3.3,3.5,4.0
179194,emobank,3.17,3.83,4.16
179195,emobank,2.9,3.3,2.9
179196,emobank,3.0,3.11,3.0
179197,emobank,2.56,3.22,3.11
179198,emobank,3.11,3.33,3.11
179199,emobank,3.75,3.5,3.37
179200,emobank,3.5,3.2,3.2
179201,emobank,3.2,3.2,3.1
179202,emobank,3.1,3.1,3.1
179203,emobank,3.2,3.1,3.0
179204,emobank,3.2,3.2,3.0
179205,emobank,3.0,3.33,3.11
179206,emobank,3.3,3.1,3.1
179207,emobank,3.0,3.2,3.2
179208,emobank,3.3,3.1,3.0
179209,emobank,3.5,3.0,2.75
179210,emobank,3.0,3.14,3.0
179211,emobank,3.1,2.9,3.2
179212,emobank,3.14,3.0,2.86
179213,emobank,3.0,3.0,2.8
179214,emobank,2.9,3.4,3.6
179215,emobank,3.0,3.09,2.55
179216,emobank,3.7,3.4,3.3
179217,emobank,3.0,3.29,3.14
179218,emobank,2.8,2.9,3.2
179219,emobank,3.9,3.1,3.9
179220,emobank,3.1,2.9,2.8
179221,emobank,3.1,3.3,3.2
179222,emobank,2.4,2.4,3.2
179223,emobank,3.5,3.3,3.1
179224,emobank,2.1,3.3,3.2
179225,emobank,3.1,3.2,3.2
179226,emobank,2.9,3.3,2.9
179227,emobank,3.0,3.0,3.0
179228,emobank,3.22,3.11,3.22
179229,emobank,3.0,3.0,2.72
179230,emobank,3.14,3.14,3.29
179231,emobank,3.37,3.0,3.25
179232,emobank,2.9,3.0,2.8
179233,emobank,2.71,3.14,3.0
179234,emobank,2.5,3.38,3.13
179235,emobank,3.0,3.1,3.1
179236,emobank,3.12,2.88,3.0
179237,emobank,2.4,3.1,2.8
179238,emobank,2.75,3.38,3.0
179239,emobank,3.0,3.1,2.8
179240,emobank,3.37,3.0,3.25
179241,emobank,2.8,3.0,2.6
179242,emobank,2.3,2.7,3.0
179243,emobank,3.0,2.9,2.8
179244,emobank,3.0,3.0,2.62
179245,emobank,3.0,3.0,3.25
179246,emobank,3.0,3.0,2.4
179247,emobank,3.25,3.0,3.12
179248,emobank,3.0,3.0,2.8
179249,emobank,2.89,2.78,2.78
179250,emobank,3.1,3.1,2.7
179251,emobank,3.7,3.4,3.1
179252,emobank,2.62,3.12,3.0
179253,emobank,2.7,2.9,2.9
179254,emobank,2.37,3.0,2.75
179255,emobank,3.1,3.3,3.2
179256,emobank,2.8,2.7,2.8
179257,emobank,3.0,2.9,3.0
179258,emobank,2.89,2.67,2.89
179259,emobank,2.75,2.75,3.0
179260,emobank,2.62,2.75,3.0
179261,emobank,3.0,2.6,2.4
179262,emobank,2.6,3.0,2.8
179263,emobank,3.0,3.0,3.1
179264,emobank,3.14,3.43,3.0
179265,emobank,3.8,3.4,3.4
179266,emobank,3.0,2.8,2.8
179267,emobank,2.4,3.1,2.7
179268,emobank,3.1,3.0,3.0
179269,emobank,2.4,3.3,3.1
179270,emobank,2.88,3.75,3.12
179271,emobank,2.9,3.0,3.1
179272,emobank,2.9,3.0,3.1
179273,emobank,3.0,2.9,3.1
179274,emobank,3.12,3.25,3.12
179275,emobank,3.22,3.33,2.78
179276,emobank,3.14,3.14,3.14
179277,emobank,2.82,3.0,2.91
179278,emobank,2.4,2.7,3.2
179279,emobank,2.88,2.75,3.12
179280,emobank,2.8,3.3,2.6
179281,emobank,2.9,3.1,2.9
179282,emobank,3.0,3.0,2.9
179283,emobank,3.0,3.0,2.67
179284,emobank,3.0,2.89,3.11
179285,emobank,3.12,3.25,2.87
179286,emobank,3.2,3.1,3.1
179287,emobank,3.2,3.0,2.9
179288,emobank,3.0,2.9,2.9
179289,emobank,3.1,3.1,2.9
179290,emobank,2.86,3.0,3.0
179291,emobank,3.0,3.0,3.0
179292,emobank,3.0,3.1,3.0
179293,emobank,3.43,3.14,3.14
179294,emobank,3.0,3.1,2.7
179295,emobank,3.0,3.1,3.0
179296,emobank,3.1,2.9,2.8
179297,emobank,3.0,3.0,2.8
179298,emobank,3.0,2.8,2.6
179299,emobank,3.22,3.11,2.89
179300,emobank,3.1,3.0,3.0
179301,emobank,3.0,3.0,2.9
179302,emobank,3.11,3.11,3.0
179303,emobank,3.0,3.3,3.0
179304,emobank,3.57,3.0,3.29
179305,emobank,2.8,3.1,2.9
179306,emobank,3.0,2.89,2.78
179307,emobank,3.14,3.14,3.0
179308,emobank,3.22,2.89,3.0
179309,emobank,3.0,3.12,3.0
179310,emobank,3.09,3.18,2.82
179311,emobank,3.14,3.0,3.0
179312,emobank,3.0,3.0,2.67
179313,emobank,3.09,3.18,3.09
179314,emobank,3.0,2.9,2.7
179315,emobank,3.4,3.2,3.1
179316,emobank,3.1,3.2,3.1
179317,emobank,3.0,3.0,2.78
179318,emobank,3.0,3.0,2.8
179319,emobank,2.8,3.1,3.2
179320,emobank,3.0,3.14,3.0
179321,emobank,3.0,3.2,2.4
179322,emobank,3.0,3.1,2.8
179323,emobank,3.1,3.1,2.6
179324,emobank,3.4,3.2,3.2
179325,emobank,3.2,3.2,2.6
179326,emobank,3.5,3.3,3.5
179327,emobank,2.9,3.1,2.6
179328,emobank,3.0,3.12,3.0
179329,emobank,3.14,3.0,3.0
179330,emobank,2.9,3.3,2.9
179331,emobank,3.44,3.11,3.33
179332,emobank,3.2,3.3,3.3
179333,emobank,3.25,2.88,2.5
179334,emobank,3.11,3.33,2.89
179335,emobank,3.0,2.9,2.7
179336,emobank,3.17,3.08,3.17
179337,emobank,3.0,3.0,2.88
179338,emobank,3.0,3.0,3.0
179339,emobank,3.1,3.1,3.1
179340,emobank,3.12,3.0,2.88
179341,emobank,3.0,3.1,2.9
179342,emobank,3.2,3.2,2.5
179343,emobank,3.3,3.2,3.1
179344,emobank,3.22,3.11,3.33
179345,emobank,3.0,3.0,2.8
179346,emobank,3.22,3.11,2.89
179347,emobank,3.22,3.0,3.0
179348,emobank,3.1,3.1,2.4
179349,emobank,3.0,2.86,2.57
179350,emobank,3.12,3.0,3.0
179351,emobank,3.0,3.0,3.0
179352,emobank,3.3,3.1,3.1
179353,emobank,3.1,3.0,2.7
179354,emobank,3.2,3.0,3.2
179355,emobank,3.0,2.9,2.6
179356,emobank,2.5,3.2,3.3
179357,emobank,3.2,3.2,2.7
179358,emobank,2.2,3.2,2.9
179359,emobank,2.9,3.1,3.0
179360,emobank,3.1,3.1,3.0
179361,emobank,3.25,3.25,3.12
179362,emobank,3.12,3.25,3.25
179363,emobank,3.5,3.1,3.3
179364,emobank,3.0,3.25,3.0
179365,emobank,3.0,3.0,3.17
179366,emobank,3.1,3.1,2.9
179367,emobank,2.9,3.1,2.8
179368,emobank,3.4,3.1,3.1
179369,emobank,3.12,3.12,3.13
179370,emobank,3.2,3.1,3.1
179371,emobank,2.9,2.9,3.1
179372,emobank,3.14,3.0,3.14
179373,emobank,3.0,3.3,2.7
179374,emobank,3.4,3.1,3.2
179375,emobank,3.1,3.0,3.0
179376,emobank,3.3,3.1,2.9
179377,emobank,3.0,3.0,3.0
179378,emobank,3.0,3.0,2.78
179379,emobank,3.29,2.86,2.43
179380,emobank,3.3,3.2,3.4
179381,emobank,3.29,3.0,3.14
179382,emobank,2.78,2.89,2.89
179383,emobank,3.1,3.1,3.1
179384,emobank,3.2,3.0,3.1
179385,emobank,3.1,2.9,2.8
179386,emobank,2.86,3.0,3.14
179387,emobank,3.28,3.0,3.28
179388,emobank,3.6,3.1,3.3
179389,emobank,3.09,3.09,3.27
179390,emobank,3.4,3.1,2.8
179391,emobank,3.12,3.12,2.88
179392,emobank,3.33,3.22,2.67
179393,emobank,3.4,3.1,3.0
179394,emobank,3.3,3.3,3.2
179395,emobank,3.2,3.1,3.0
179396,emobank,3.11,3.22,2.89
179397,emobank,2.9,3.0,3.3
179398,emobank,3.0,3.0,3.0
179399,emobank,3.1,3.2,2.8
179400,emobank,3.4,3.1,3.0
179401,emobank,3.14,3.14,3.14
179402,emobank,3.11,2.89,2.78
179403,emobank,3.1,2.9,2.8
179404,emobank,3.1,3.0,3.1
179405,emobank,3.0,3.1,2.8
179406,emobank,3.1,3.3,2.8
179407,emobank,2.8,3.1,2.6
179408,emobank,3.1,3.0,2.9
179409,emobank,3.3,3.2,3.0
179410,emobank,3.0,3.4,2.8
179411,emobank,3.4,3.1,2.9
179412,emobank,3.0,3.1,2.6
179413,emobank,3.0,3.0,3.0
179414,emobank,3.0,3.12,2.5
179415,emobank,3.1,3.0,3.0
179416,emobank,2.9,3.0,2.8
179417,emobank,3.11,3.22,3.0
179418,emobank,3.0,3.0,2.5
179419,emobank,3.0,2.9,2.8
179420,emobank,3.0,3.0,2.57
179421,emobank,3.1,3.4,3.3
179422,emobank,3.1,3.1,2.9
179423,emobank,3.1,3.2,2.6
179424,emobank,3.0,3.12,3.0
179425,emobank,3.0,3.0,3.0
179426,emobank,2.8,3.2,2.8
179427,emobank,3.25,3.0,2.87
179428,emobank,3.25,3.0,3.0
179429,emobank,3.0,3.1,2.9
179430,emobank,3.6,3.2,3.2
179431,emobank,3.71,3.0,3.14
179432,emobank,3.37,3.18,3.37
179433,emobank,3.57,3.14,3.14
179434,emobank,3.2,3.3,3.7
179435,emobank,3.5,3.2,3.2
179436,emobank,3.3,3.0,3.1
179437,emobank,3.12,3.38,3.0
179438,emobank,3.14,3.14,3.29
179439,emobank,3.5,3.25,3.5
179440,emobank,2.72,3.14,3.0
179441,emobank,3.0,2.9,2.9
179442,emobank,3.0,3.0,2.63
179443,emobank,3.2,3.2,2.2
179444,emobank,3.0,3.0,2.9
179445,emobank,3.4,3.2,3.3
179446,emobank,3.0,3.12,3.0
179447,emobank,3.1,3.3,2.6
179448,emobank,3.0,3.11,2.89
179449,emobank,3.1,3.0,2.8
179450,emobank,3.0,3.0,2.86
179451,emobank,3.0,3.1,3.1
179452,emobank,3.0,2.86,2.86
179453,emobank,3.2,3.1,3.1
179454,emobank,3.2,3.2,2.9
179455,emobank,3.37,3.27,2.91
179456,emobank,3.1,3.1,3.0
179457,emobank,3.1,3.1,3.1
179458,emobank,3.1,2.9,2.7
179459,emobank,3.37,3.12,3.12
179460,emobank,2.8,3.2,2.9
179461,emobank,3.11,3.44,2.78
179462,emobank,3.14,3.14,2.86
179463,emobank,3.0,3.12,2.75
179464,emobank,3.1,2.9,2.9
179465,emobank,3.4,2.9,3.1
179466,emobank,3.0,3.3,2.8
179467,emobank,3.17,3.0,3.33
179468,emobank,3.0,3.2,2.9
179469,emobank,3.0,3.0,3.0
179470,emobank,3.0,3.0,2.86
179471,emobank,3.0,3.0,3.0
179472,emobank,3.1,3.1,3.1
179473,emobank,3.0,2.9,2.6
179474,emobank,3.1,3.0,2.9
179475,emobank,3.25,3.25,3.13
179476,emobank,3.5,3.25,3.38
179477,emobank,3.0,3.2,3.0
179478,emobank,3.11,3.11,2.89
179479,emobank,3.0,3.0,2.82
179480,emobank,3.55,3.18,3.09
179481,emobank,2.12,2.75,2.88
179482,emobank,3.0,3.0,2.5
179483,emobank,3.2,3.2,3.1
179484,emobank,3.0,3.11,2.89
179485,emobank,3.0,3.11,3.11
179486,emobank,3.0,2.88,2.75
179487,emobank,3.0,3.0,3.0
179488,emobank,3.3,3.1,2.9
179489,emobank,3.3,3.1,3.0
179490,emobank,2.9,3.1,2.9
179491,emobank,3.0,3.0,2.54
179492,emobank,3.4,3.3,3.1
179493,emobank,3.4,3.1,3.2
179494,emobank,3.0,3.1,2.7
179495,emobank,3.4,3.3,3.1
179496,emobank,3.09,3.0,2.82
179497,emobank,3.0,3.0,3.0
179498,emobank,3.0,3.1,2.8
179499,emobank,3.0,3.1,2.9
179500,emobank,2.78,3.11,2.89
179501,emobank,3.1,3.1,2.7
179502,emobank,3.2,3.0,3.1
179503,emobank,3.33,3.11,3.11
179504,emobank,3.0,3.0,2.43
179505,emobank,3.1,3.2,3.1
179506,emobank,3.0,3.3,2.8
179507,emobank,3.2,3.3,3.4
179508,emobank,3.0,3.0,2.8
179509,emobank,3.0,3.12,2.88
179510,emobank,3.63,3.0,3.12
179511,emobank,2.9,3.0,2.8
179512,emobank,3.3,3.3,3.1
179513,emobank,3.1,2.9,2.7
179514,emobank,3.37,3.12,2.75
179515,emobank,3.0,3.0,2.73
179516,emobank,3.22,2.78,3.22
179517,emobank,3.22,3.11,2.78
179518,emobank,3.2,3.1,3.2
179519,emobank,3.12,3.25,2.63
179520,emobank,3.0,3.12,2.75
179521,emobank,3.1,2.9,2.8
179522,emobank,3.2,2.8,3.0
179523,emobank,3.2,3.2,3.1
179524,emobank,3.1,3.2,3.1
179525,emobank,3.1,3.2,2.9
179526,emobank,3.1,3.2,3.2
179527,emobank,3.2,3.3,3.0
179528,emobank,2.67,3.11,3.11
179529,emobank,3.3,3.2,3.0
179530,emobank,3.0,3.0,3.11
179531,emobank,3.0,3.33,2.78
179532,emobank,3.0,3.12,2.88
179533,emobank,3.17,3.17,3.0
179534,emobank,3.1,3.2,3.1
179535,emobank,3.2,3.2,3.2
179536,emobank,2.86,3.14,2.43
179537,emobank,3.2,3.1,3.4
179538,emobank,3.0,3.0,2.89
179539,emobank,3.5,3.12,3.63
179540,emobank,3.5,3.2,3.0
179541,emobank,3.12,3.0,2.62
179542,emobank,3.1,3.0,3.0
179543,emobank,3.0,3.0,3.0
179544,emobank,3.55,3.09,3.09
179545,emobank,3.0,2.86,2.86
179546,emobank,3.0,3.1,3.1
179547,emobank,2.8,2.8,3.1
179548,emobank,2.9,3.1,3.0
179549,emobank,3.0,2.9,2.9
179550,emobank,3.0,3.0,2.63
179551,emobank,2.9,3.1,3.2
179552,emobank,3.22,3.11,2.55
179553,emobank,3.22,3.22,2.67
179554,emobank,2.5,3.0,3.0
179555,emobank,3.2,3.0,2.9
179556,emobank,3.33,3.11,3.0
179557,emobank,3.1,3.1,3.2
179558,emobank,2.86,3.0,3.0
179559,emobank,3.3,2.9,3.1
179560,emobank,3.1,3.0,2.9
179561,emobank,2.82,3.09,2.91
179562,emobank,3.5,3.2,2.9
179563,emobank,3.3,3.2,3.1
179564,emobank,3.11,3.0,3.0
179565,emobank,2.8,3.1,2.7
179566,emobank,3.1,3.2,3.1
179567,emobank,3.0,3.12,3.25
179568,emobank,3.12,3.0,3.0
179569,emobank,3.1,3.2,3.1
179570,emobank,3.2,3.1,3.2
179571,emobank,3.0,3.37,3.0
179572,emobank,3.0,3.0,2.9
179573,emobank,3.2,2.8,2.7
179574,emobank,3.0,3.2,2.5
179575,emobank,3.3,3.0,3.3
179576,emobank,3.7,3.3,3.6
179577,emobank,3.0,3.1,3.2
179578,emobank,3.3,3.1,2.7
179579,emobank,2.75,3.0,2.88
179580,emobank,3.1,3.0,3.1
179581,emobank,3.18,3.18,3.09
179582,emobank,2.8,2.8,2.7
179583,emobank,3.1,3.1,2.8
179584,emobank,3.0,3.11,3.0
179585,emobank,3.0,3.0,2.9
179586,emobank,3.3,3.2,3.1
179587,emobank,3.0,3.11,2.67
179588,emobank,3.0,3.12,2.38
179589,emobank,3.0,3.1,3.0
179590,emobank,3.1,3.2,3.0
179591,emobank,3.37,3.36,2.91
179592,emobank,3.4,3.2,3.1
179593,emobank,2.88,2.75,3.0
179594,emobank,3.1,2.9,3.1
179595,emobank,2.9,3.3,3.0
179596,emobank,2.9,3.0,3.0
179597,emobank,3.43,3.14,3.0
179598,emobank,3.2,2.9,2.8
179599,emobank,3.11,3.11,3.0
179600,emobank,3.11,3.0,3.0
179601,emobank,3.0,3.0,3.0
179602,emobank,3.14,3.0,3.14
179603,emobank,3.0,3.0,2.88
179604,emobank,3.1,3.1,3.0
179605,emobank,3.43,3.14,3.29
179606,emobank,3.8,3.0,3.1
179607,emobank,3.1,3.0,3.2
179608,emobank,3.11,3.11,3.11
179609,emobank,3.0,3.0,2.9
179610,emobank,3.56,3.11,3.33
179611,emobank,3.1,3.1,2.9
179612,emobank,3.4,3.4,3.2
179613,emobank,3.2,3.0,3.0
179614,emobank,3.0,3.0,2.78
179615,emobank,2.88,3.12,2.88
179616,emobank,3.0,3.11,3.0
179617,emobank,3.2,3.1,3.1
179618,emobank,3.0,3.0,3.0
179619,emobank,3.0,3.18,2.82
179620,emobank,3.0,2.9,2.9
179621,emobank,3.3,3.1,3.0
179622,emobank,2.9,3.0,3.2
179623,emobank,3.25,3.25,3.13
179624,emobank,3.18,3.09,2.64
179625,emobank,3.5,3.0,2.8
179626,emobank,3.0,3.0,3.0
179627,emobank,3.1,2.9,2.7
179628,emobank,3.1,3.1,3.1
179629,emobank,3.2,3.2,3.2
179630,emobank,3.11,3.11,2.78
179631,emobank,3.0,3.0,2.89
179632,emobank,3.0,3.14,3.0
179633,emobank,3.38,3.25,3.37
179634,emobank,2.7,2.6,3.0
179635,emobank,3.0,3.2,2.8
179636,emobank,3.0,3.0,2.78
179637,emobank,2.9,3.0,2.7
179638,emobank,3.1,3.1,3.0
179639,emobank,3.1,3.2,2.5
179640,emobank,3.1,3.1,2.6
179641,emobank,3.0,3.0,2.9
179642,emobank,3.0,3.12,2.88
179643,emobank,3.0,3.0,3.0
179644,emobank,3.1,3.0,2.9
179645,emobank,3.4,3.2,3.2
179646,emobank,3.0,2.9,2.8
179647,emobank,2.8,3.1,3.0
179648,emobank,3.0,3.25,2.88
179649,emobank,3.0,3.25,3.25
179650,emobank,3.12,3.25,3.0
179651,emobank,3.2,3.2,3.1
179652,emobank,3.25,3.12,2.88
179653,emobank,3.18,3.18,2.82
179654,emobank,3.0,3.0,3.0
179655,emobank,3.0,3.0,2.9
179656,emobank,2.9,2.9,2.8
179657,emobank,3.1,3.1,3.0
179658,emobank,3.0,3.2,2.8
179659,emobank,3.0,3.0,3.0
179660,emobank,3.0,3.14,2.86
179661,emobank,3.0,3.0,3.0
179662,emobank,3.22,3.22,3.33
179663,emobank,3.2,3.2,3.2
179664,emobank,3.25,2.87,3.12
179665,emobank,3.12,3.0,2.88
179666,emobank,3.2,3.0,3.1
179667,emobank,2.91,2.82,2.82
179668,emobank,3.0,3.0,3.2
179669,emobank,3.0,3.5,2.5
179670,emobank,3.2,3.0,3.1
179671,emobank,3.1,3.0,3.0
179672,emobank,3.22,3.11,2.89
179673,emobank,3.0,3.0,2.7
179674,emobank,3.29,2.86,3.14
179675,emobank,3.0,3.33,3.0
179676,emobank,3.2,3.1,3.0
179677,emobank,3.0,3.14,3.14
179678,emobank,3.0,3.0,3.0
179679,emobank,3.12,3.12,3.0
179680,emobank,3.1,2.9,2.9
179681,emobank,3.12,3.12,2.88
179682,emobank,3.09,3.09,2.63
179683,emobank,3.1,3.0,3.0
179684,emobank,3.75,3.0,3.63
179685,emobank,3.14,2.86,3.14
179686,emobank,3.12,3.12,2.87
179687,emobank,2.9,3.0,2.9
179688,emobank,2.9,2.7,2.8
179689,emobank,3.33,3.17,3.17
179690,emobank,3.3,3.0,3.2
179691,emobank,3.25,3.25,3.12
179692,emobank,3.2,2.9,2.9
179693,emobank,3.1,2.9,3.2
179694,emobank,3.1,3.2,3.0
179695,emobank,3.0,3.12,3.25
179696,emobank,3.1,3.1,2.8
179697,emobank,3.0,3.0,2.9
179698,emobank,3.12,2.88,2.5
179699,emobank,3.25,3.12,3.0
179700,emobank,3.0,2.91,3.18
179701,emobank,3.1,3.0,2.9
179702,emobank,2.9,3.1,3.2
179703,emobank,3.4,3.1,3.1
179704,emobank,3.0,2.9,3.0
179705,emobank,2.7,2.8,2.8
179706,emobank,3.0,3.12,2.38
179707,emobank,3.5,3.12,3.0
179708,emobank,3.09,3.0,2.82
179709,emobank,3.67,3.17,3.17
179710,emobank,3.0,3.1,2.9
179711,emobank,3.2,3.1,3.0
179712,emobank,3.13,3.13,2.62
179713,emobank,2.6,2.7,3.0
179714,emobank,3.1,3.2,3.0
179715,emobank,2.8,3.1,2.8
179716,emobank,3.2,3.2,3.1
179717,emobank,3.0,3.0,2.64
179718,emobank,3.5,3.3,3.4
179719,emobank,3.5,2.8,3.0
179720,emobank,3.0,3.0,3.0
179721,emobank,3.2,3.1,3.2
179722,emobank,3.44,3.44,3.33
179723,emobank,3.4,3.1,3.2
179724,emobank,3.2,3.0,3.2
179725,emobank,3.0,3.0,2.9
179726,emobank,3.0,2.9,2.9
179727,emobank,3.1,3.0,2.9
179728,emobank,3.4,3.0,3.1
179729,emobank,3.22,3.11,2.67
179730,emobank,3.3,3.4,3.3
179731,emobank,3.1,3.0,3.0
179732,emobank,3.1,3.2,3.1
179733,emobank,3.11,3.0,3.11
179734,emobank,3.2,3.2,3.1
179735,emobank,3.0,2.8,2.5
179736,emobank,3.2,3.3,3.1
179737,emobank,3.2,3.2,3.2
179738,emobank,3.14,3.0,2.71
179739,emobank,3.0,3.0,2.7
179740,emobank,3.0,2.8,2.7
179741,emobank,3.12,3.25,2.87
179742,emobank,3.0,3.1,2.9
179743,emobank,3.0,3.1,3.0
179744,emobank,3.11,3.11,3.22
179745,emobank,2.8,2.8,2.7
179746,emobank,3.12,3.0,3.0
179747,emobank,3.0,3.0,3.0
179748,emobank,3.11,3.0,3.22
179749,emobank,2.5,2.8,3.0
179750,emobank,3.0,3.0,2.75
179751,emobank,3.0,3.2,3.1
179752,emobank,3.0,3.12,3.37
179753,emobank,3.0,3.0,3.0
179754,emobank,3.1,3.0,2.9
179755,emobank,3.0,3.0,2.71
179756,emobank,3.1,3.0,2.7
179757,emobank,3.5,3.0,3.37
179758,emobank,3.0,2.8,2.8
179759,emobank,3.1,3.2,3.1
179760,emobank,3.0,3.0,3.0
179761,emobank,3.17,3.33,2.67
179762,emobank,3.18,3.0,2.73
179763,emobank,3.0,3.0,3.0
179764,emobank,3.1,3.2,3.2
179765,emobank,3.0,3.0,3.0
179766,emobank,3.3,3.1,2.7
179767,emobank,3.14,3.29,2.86
179768,emobank,3.0,3.0,2.8
179769,emobank,3.1,3.1,3.0
179770,emobank,3.2,3.0,2.5
179771,emobank,3.09,3.09,2.82
179772,emobank,3.2,3.1,3.0
179773,emobank,3.0,3.14,3.29
179774,emobank,3.1,3.2,2.8
179775,emobank,3.7,3.2,3.6
179776,emobank,3.33,3.11,2.89
179777,emobank,3.0,2.8,2.7
179778,emobank,3.0,3.0,2.9
179779,emobank,3.2,2.9,3.0
179780,emobank,3.0,2.9,2.7
179781,emobank,3.0,3.0,3.1
179782,emobank,3.14,3.0,2.71
179783,emobank,2.9,3.1,2.9
179784,emobank,3.2,3.0,3.2
179785,emobank,2.8,3.2,3.0
179786,emobank,3.37,3.0,3.12
179787,emobank,3.2,2.9,2.9
179788,emobank,3.1,3.0,2.8
179789,emobank,3.1,3.2,3.1
179790,emobank,3.0,3.0,2.7
179791,emobank,3.0,2.9,2.8
179792,emobank,3.25,3.37,2.75
179793,emobank,2.78,3.22,3.11
179794,emobank,3.0,3.0,2.8
179795,emobank,3.0,2.9,2.9
179796,emobank,3.22,3.0,3.22
179797,emobank,3.0,3.0,3.0
179798,emobank,3.0,3.0,3.0
179799,emobank,3.44,3.33,3.44
179800,emobank,2.89,3.22,2.67
179801,emobank,3.0,3.11,3.11
179802,emobank,2.9,3.0,2.9
179803,emobank,3.4,3.0,3.1
179804,emobank,3.1,3.1,3.2
179805,emobank,3.1,3.1,3.0
179806,emobank,3.0,3.17,3.0
179807,emobank,3.25,3.25,3.25
179808,emobank,3.1,3.0,3.0
179809,emobank,3.22,3.22,3.11
179810,emobank,3.0,3.12,2.87
179811,emobank,3.17,3.33,3.0
179812,emobank,3.5,3.1,3.3
179813,emobank,3.11,3.11,3.11
179814,emobank,3.43,3.0,3.14
179815,emobank,3.0,3.25,2.75
179816,emobank,3.1,3.0,3.1
179817,emobank,3.0,3.0,2.78
179818,emobank,3.0,3.2,3.1
179819,emobank,3.3,3.1,2.9
179820,emobank,3.12,3.12,3.12
179821,emobank,3.0,3.0,2.75
179822,emobank,3.0,3.0,2.9
179823,emobank,3.0,2.9,2.9
179824,emobank,3.8,3.1,3.9
179825,emobank,3.25,3.0,3.0
179826,emobank,3.25,3.0,2.88
179827,emobank,3.25,3.25,2.75
179828,emobank,3.4,3.1,3.1
179829,emobank,2.83,3.33,2.5
179830,emobank,3.0,3.3,2.6
179831,emobank,3.09,3.0,3.0
179832,emobank,3.1,2.8,2.6
179833,emobank,3.1,3.2,2.9
179834,emobank,3.4,3.2,3.3
179835,emobank,3.09,3.0,3.09
179836,emobank,3.1,3.1,2.9
179837,emobank,3.0,3.0,2.5
179838,emobank,3.2,3.3,2.9
179839,emobank,3.0,3.12,3.0
179840,emobank,3.0,3.0,2.75
179841,emobank,3.0,3.33,3.0
179842,emobank,3.2,2.9,2.9
179843,emobank,3.86,3.29,3.43
179844,emobank,3.2,3.1,3.1
179845,emobank,2.8,2.9,3.1
179846,emobank,3.0,3.3,3.0
179847,emobank,3.33,3.11,3.22
179848,emobank,3.0,3.0,3.3
179849,emobank,3.9,3.3,3.4
179850,emobank,2.7,2.5,3.3
179851,emobank,3.75,3.37,3.75
179852,emobank,3.6,3.2,3.5
179853,emobank,3.0,3.12,2.62
179854,emobank,3.62,3.38,3.5
179855,emobank,3.0,3.56,3.22
179856,emobank,3.57,3.43,3.14
179857,emobank,2.86,3.0,2.71
179858,emobank,3.1,3.0,2.9
179859,emobank,3.12,3.25,3.0
179860,emobank,2.5,2.5,2.9
179861,emobank,3.1,3.1,2.3
179862,emobank,3.33,3.33,2.89
179863,emobank,3.0,3.14,3.0
179864,emobank,3.25,3.12,3.5
179865,emobank,3.0,2.9,2.7
179866,emobank,3.1,3.0,2.9
179867,emobank,3.0,3.0,2.89
179868,emobank,3.4,3.2,3.3
179869,emobank,3.1,3.0,3.1
179870,emobank,3.29,3.14,3.0
179871,emobank,3.0,3.0,2.67
179872,emobank,3.3,3.3,3.0
179873,emobank,3.25,3.25,3.12
179874,emobank,3.0,3.0,3.0
179875,emobank,3.0,2.89,2.67
179876,emobank,3.44,3.11,3.22
179877,emobank,3.89,3.22,3.11
179878,emobank,3.1,3.1,2.8
